Date	Hour	Sales	Transactions	Items
12/23/2011	13	11059.45	185	2440
12/23/2011	14	11629.77	202	2767
12/23/2011	15	11727.74	203	2910
12/23/2011	16	10730.01	215	2705
12/23/2011	17	10121.89	178	2396
12/23/2011	18	9281.15	162	2058
12/23/2011	19	6052.25	125	1509
12/23/2011	20	6750.28	117	1533
12/23/2011	21	4814.31	87	1160
12/23/2011	22	374.64	6	79
12/24/2011	9	8334.87	165	1910
12/24/2011	10	8828.42	164	2084
12/24/2011	11	12214.55	208	2828
12/24/2011	12	9652.99	218	2341
12/24/2011	13	10543.98	219	2539
12/24/2011	14	10583.28	231	2634
12/24/2011	15	7758.87	171	1872
12/24/2011	16	8018.23	182	1983
12/24/2011	17	5866.58	138	1423
12/24/2011	18	773.61	13	223
12/26/2011	9	1602.83	49	517
12/26/2011	10	3614.15	81	972
12/26/2011	11	3771.19	94	992
12/26/2011	12	5363.12	141	1463
12/26/2011	13	6661.47	134	1668
12/26/2011	14	5650.72	135	1509
12/26/2011	15	5965.9	140	1580
12/26/2011	16	5601.27	139	1561
12/26/2011	17	5711.61	115	1415
12/26/2011	18	4365.53	103	1171
12/26/2011	19	2999.85	78	754
12/26/2011	20	2070.29	70	632
12/26/2011	21	1058.46	39	313
12/26/2011	22	40.18	1	10
12/27/2011	9	1857.08	57	489
12/27/2011	10	4261.3	84	1025
12/27/2011	11	4004.59	101	1045
12/27/2011	12	5151.53	127	1315
12/27/2011	13	5418	132	1414
12/27/2011	14	5242.76	138	1360
12/27/2011	15	5895.51	135	1602
12/27/2011	16	5544.87	127	1485
12/27/2011	17	5765.43	143	1562
12/27/2011	18	4871.64	129	1419
12/27/2011	19	3843.72	79	964
12/27/2011	20	3491.81	80	975
12/27/2011	21	1782.95	58	469
12/27/2011	22	85.46	2	27
12/28/2011	9	3034.63	63	744
12/28/2011	10	2705.29	73	774
12/28/2011	11	4048.54	100	1044
12/28/2011	12	4962.64	106	1275
12/28/2011	13	5547.76	132	1465
12/28/2011	14	6011.2	148	1608
12/28/2011	15	7041.54	145	1867
12/28/2011	16	6086.45	159	1560
12/28/2011	17	6262.68	166	1726
12/28/2011	18	5456.37	144	1519
12/28/2011	19	4169.05	120	1196
12/28/2011	20	1679.23	49	444
12/28/2011	21	2976.39	74	787
12/28/2011	22	-0.1	1	1
12/29/2011	9	2261.5	55	564
12/29/2011	10	2960.14	77	696
12/29/2011	11	4677.16	118	1269
12/29/2011	12	6327.98	160	1702
12/29/2011	13	6207.16	111	1560
12/29/2011	14	6048.81	135	1588
12/29/2011	15	7671.81	157	1972
12/29/2011	16	7076.28	146	1837
12/29/2011	17	4758.52	124	1283
12/29/2011	18	4531.35	117	1195
12/29/2011	19	4658.55	103	1242
12/29/2011	20	3739.87	95	915
12/29/2011	21	2470.27	60	658
12/29/2011	22	1.07	2	2
12/30/2011	9	2347.37	63	567
12/30/2011	10	4415.48	96	1264
12/30/2011	11	7329.77	125	1820
12/30/2011	12	6684.12	159	1665
12/30/2011	13	8263.95	164	2213
12/30/2011	14	7718.14	146	2018
12/30/2011	15	8629	198	2385
12/30/2011	16	8110.42	156	2096
12/30/2011	17	7110.09	163	1861
12/30/2011	18	6978.15	136	1594
12/30/2011	19	4062.45	98	1153
12/30/2011	20	4024.09	75	1042
12/30/2011	21	2913.35	76	815
12/30/2011	22	282.08	3	59
12/31/2011	8	15.22	3	8
12/31/2011	9	3842.86	75	995
12/31/2011	10	7392.33	148	2044
12/31/2011	11	8267.23	166	2224
12/31/2011	12	10943.22	186	2864
12/31/2011	13	11383.64	193	3048
12/31/2011	14	10115.72	205	2713
12/31/2011	15	10456.65	210	2654
12/31/2011	16	10329.92	247	2736
12/31/2011	17	8961.78	219	2382
12/31/2011	18	4878.32	138	1241
12/31/2011	19	4210.52	91	1011
12/31/2011	20	179.73	4	36
1/1/2012	8	419.41	4	49
1/1/2012	9	1902.39	32	456
1/1/2012	10	2887.74	58	802
1/1/2012	11	3134.55	91	839
1/1/2012	12	3118.9	80	818
1/1/2012	13	4870.77	96	1336
1/1/2012	14	4883.26	96	1280
1/1/2012	15	4262.55	114	1196
1/1/2012	16	5395.56	126	1464
1/1/2012	17	5042.42	120	1467
1/1/2012	18	4003.63	90	1079
1/1/2012	19	2043.62	65	576
1/1/2012	20	3173.38	53	792
1/1/2012	21	515.76	9	68
1/2/2012	7	513.04	4	62
1/2/2012	9	2614.3	54	744
1/2/2012	10	3763.66	72	1054
1/2/2012	11	6859.78	122	1726
1/2/2012	12	8937.32	179	2436
1/2/2012	13	8176.9	173	2178
1/2/2012	14	8010.79	191	2272
1/2/2012	15	8787.38	197	2374
1/2/2012	16	9604.84	185	2519
1/2/2012	17	6622.41	154	1858
1/2/2012	18	5791.48	139	1627
1/2/2012	19	4649.33	96	1234
1/2/2012	20	2946.53	86	819
1/2/2012	21	1820.84	55	583
1/2/2012	22	9.55	1	7
1/3/2012	7	346.16	4	46
1/3/2012	9	1520.92	50	396
1/3/2012	10	3562.87	77	931
1/3/2012	11	3831.65	101	1052
1/3/2012	12	5296.85	136	1460
1/3/2012	13	6359.95	140	1618
1/3/2012	14	5567.08	123	1409
1/3/2012	15	7460.38	166	1990
1/3/2012	16	6245.81	165	1682
1/3/2012	17	6064.31	185	1684
1/3/2012	18	6653.32	149	1913
1/3/2012	19	6618.21	153	1832
1/3/2012	20	4584.62	98	1227
1/3/2012	21	3834.13	87	934
1/3/2012	22	45.9	1	20
1/4/2012	7	335.39	4	50
1/4/2012	9	1155	40	316
1/4/2012	10	3210.7	78	797
1/4/2012	11	4356.35	115	1140
1/4/2012	12	4433.53	134	1188
1/4/2012	13	4316.19	121	1113
1/4/2012	14	5008.24	130	1297
1/4/2012	15	4784.94	122	1282
1/4/2012	16	6454.19	151	1803
1/4/2012	17	4249.54	130	1176
1/4/2012	18	5303.61	158	1460
1/4/2012	19	4558.51	119	1279
1/4/2012	20	3555.82	85	867
1/4/2012	21	2419.14	69	737
1/4/2012	22	169.95	7	65
1/5/2012	7	374.69	4	55
1/5/2012	8	16.95	1	1
1/5/2012	9	1562.17	53	450
1/5/2012	10	3233.42	83	747
1/5/2012	11	4619	115	1160
1/5/2012	12	5118.7	144	1279
1/5/2012	13	4689.89	119	1242
1/5/2012	14	5587.23	127	1374
1/5/2012	15	4188.41	116	1058
1/5/2012	16	5496.9	128	1408
1/5/2012	17	6967.14	178	1994
1/5/2012	18	5822.82	156	1629
1/5/2012	19	5233.12	150	1384
1/5/2012	20	3102.09	95	788
1/5/2012	21	4101.19	105	1034
1/5/2012	22	98.16	3	33
1/6/2012	7	456.49	4	55
1/6/2012	9	2744.96	62	631
1/6/2012	10	3276.88	80	855
1/6/2012	11	4400.7	106	1185
1/6/2012	12	5653.84	137	1406
1/6/2012	13	7106.24	163	1747
1/6/2012	14	5846.7	132	1499
1/6/2012	15	8111.8	152	2081
1/6/2012	16	7003.18	174	1793
1/6/2012	17	6851.16	155	1827
1/6/2012	18	6630.04	146	1763
1/6/2012	19	6053.45	126	1588
1/6/2012	20	4110.28	86	1116
1/6/2012	21	2913.57	63	699
1/6/2012	22	201.99	4	34
1/7/2012	7	463.42	4	50
1/7/2012	8	40.88	1	12
1/7/2012	9	3781.78	84	1011
1/7/2012	10	7014.66	127	1802
1/7/2012	11	8034.25	166	2050
1/7/2012	12	9301.95	177	2344
1/7/2012	13	8850.3	184	2264
1/7/2012	14	7296.79	160	1978
1/7/2012	15	9352.95	183	2488
1/7/2012	16	9380.48	194	2467
1/7/2012	17	9394.29	195	2453
1/7/2012	18	7013.93	163	1915
1/7/2012	19	3736.42	87	971
1/7/2012	20	2235.05	72	640
1/7/2012	21	261.75	4	55
1/8/2012	8	450.18	4	58
1/8/2012	9	3731.08	82	1034
1/8/2012	10	6790.32	128	1814
1/8/2012	11	8311.45	152	2242
1/8/2012	12	8825.02	178	2479
1/8/2012	13	8504.18	152	2208
1/8/2012	14	9574.94	189	2643
1/8/2012	15	8976.72	197	2578
1/8/2012	16	9151.24	196	2475
1/8/2012	17	10200.27	215	2836
1/8/2012	18	7351.16	172	2133
1/8/2012	19	4624.41	119	1387
1/8/2012	20	3295.75	82	922
1/8/2012	21	304.37	6	75
1/9/2012	7	430.23	4	54
1/9/2012	9	2288.8	60	565
1/9/2012	10	4323.77	86	1208
1/9/2012	11	5246.96	107	1239
1/9/2012	12	5914.77	154	1477
1/9/2012	13	6928.99	161	1856
1/9/2012	14	6527.83	152	1668
1/9/2012	15	5395.79	132	1415
1/9/2012	16	6129.98	146	1690
1/9/2012	17	6481.94	202	1876
1/9/2012	18	5383.62	140	1412
1/9/2012	19	5242.36	142	1457
1/9/2012	20	3814.18	107	1073
1/9/2012	21	2716.66	79	841
1/9/2012	22	123.59	4	32
1/10/2012	7	437.24	5	51
1/10/2012	9	1523.11	51	393
1/10/2012	10	4299.32	84	925
1/10/2012	11	3268.43	99	823
1/10/2012	12	5211.91	139	1256
1/10/2012	13	5520.63	132	1447
1/10/2012	14	6121.04	147	1597
1/10/2012	15	5535.45	134	1386
1/10/2012	16	5866.62	158	1671
1/10/2012	17	6623.71	173	1824
1/10/2012	18	6436.89	180	1799
1/10/2012	19	4178.36	115	1203
1/10/2012	20	3871.9	115	1110
1/10/2012	21	3592.32	96	1040
1/10/2012	22	442.21	2	51
1/11/2012	6	91.7	1	10
1/11/2012	7	291.81	3	48
1/11/2012	9	2047.16	70	561
1/11/2012	10	3235.5	73	789
1/11/2012	11	4733.04	126	1267
1/11/2012	12	5191.64	129	1405
1/11/2012	13	4537.47	118	1170
1/11/2012	14	5174.05	127	1363
1/11/2012	15	5657.72	115	1410
1/11/2012	16	5175.06	142	1364
1/11/2012	17	6668.91	174	1883
1/11/2012	18	5661.24	140	1435
1/11/2012	19	4166.54	120	1132
1/11/2012	20	4637.65	104	1204
1/11/2012	21	2487.04	63	694
1/11/2012	22	72.98	3	21
1/12/2012	6	155.2	3	27
1/12/2012	7	163.15	2	18
1/12/2012	8	0.99	1	1
1/12/2012	9	2340.66	64	553
1/12/2012	10	2208.6	72	582
1/12/2012	11	3679.92	103	954
1/12/2012	12	4217.27	93	1127
1/12/2012	13	4762.78	125	1243
1/12/2012	14	5959.74	144	1525
1/12/2012	15	5407.73	129	1432
1/12/2012	16	6305.75	143	1563
1/12/2012	17	4785.76	138	1324
1/12/2012	18	6419.42	165	1711
1/12/2012	19	4662	121	1181
1/12/2012	20	3481	88	913
1/12/2012	21	3386.22	79	915
1/13/2012	7	337.43	4	47
1/13/2012	9	2090.76	61	568
1/13/2012	10	4519.77	97	1159
1/13/2012	11	4263.91	123	1132
1/13/2012	12	5169.54	131	1310
1/13/2012	13	6243.66	166	1706
1/13/2012	14	5592.23	140	1457
1/13/2012	15	6322.73	153	1596
1/13/2012	16	5966.24	147	1589
1/13/2012	17	6400.76	153	1733
1/13/2012	18	6315.45	164	1747
1/13/2012	19	4090.78	100	1051
1/13/2012	20	4038.51	100	1020
1/13/2012	21	2439.29	53	720
1/14/2012	8	659	6	69
1/14/2012	9	4193.6	87	1103
1/14/2012	10	6184.54	120	1596
1/14/2012	11	7665.28	147	1972
1/14/2012	12	8605.09	167	2363
1/14/2012	13	9187.4	168	2395
1/14/2012	14	9480.16	188	2454
1/14/2012	15	8382.65	158	2284
1/14/2012	16	9277	177	2382
1/14/2012	17	6559.42	158	1839
1/14/2012	18	7442.71	135	1834
1/14/2012	19	4218.47	100	1067
1/14/2012	20	3437.29	74	849
1/14/2012	21	542.61	11	143
1/15/2012	8	392.6	4	50
1/15/2012	9	3199.25	80	923
1/15/2012	10	6167.72	104	1550
1/15/2012	11	8389.41	153	2116
1/15/2012	12	8270.15	162	2379
1/15/2012	13	9409.14	189	2608
1/15/2012	14	8725.11	171	2383
1/15/2012	15	8908.9	204	2450
1/15/2012	16	8333.1	177	2340
1/15/2012	17	8716.93	190	2348
1/15/2012	18	6503.2	148	1753
1/15/2012	19	4879.57	131	1463
1/15/2012	20	3359.15	76	910
1/15/2012	21	504.54	6	142
1/16/2012	7	425.59	4	53
1/16/2012	9	3013.8	72	826
1/16/2012	10	4573.08	105	1153
1/16/2012	11	5865.89	150	1511
1/16/2012	12	7579.51	175	2110
1/16/2012	13	7414.44	167	2045
1/16/2012	14	8416.83	163	2263
1/16/2012	15	7813.15	171	2229
1/16/2012	16	8293.1	188	2401
1/16/2012	17	8003.82	179	2101
1/16/2012	18	6885.75	153	1941
1/16/2012	19	4404.03	115	1179
1/16/2012	20	4072.33	95	1140
1/16/2012	21	2663.07	58	643
1/16/2012	22	67.03	3	26
1/17/2012	7	472.38	5	65
1/17/2012	8	0.58	2	2
1/17/2012	9	2275.9	47	516
1/17/2012	10	2578.95	85	680
1/17/2012	11	6030.45	119	1577
1/17/2012	12	5765.53	116	1516
1/17/2012	13	4778.39	111	1295
1/17/2012	14	6012.7	133	1535
1/17/2012	15	5920.83	131	1503
1/17/2012	16	6154.2	146	1561
1/17/2012	17	6565.34	173	1722
1/17/2012	18	6439.97	172	1733
1/17/2012	19	4995.09	144	1425
1/17/2012	20	4085.74	106	1050
1/17/2012	21	3055.12	75	746
1/17/2012	22	274.27	6	73
1/18/2012	7	268.65	4	44
1/18/2012	8	10.67	1	3
1/18/2012	9	2793.27	63	658
1/18/2012	10	2820.79	69	680
1/18/2012	11	3612.2	103	913
1/18/2012	12	4457.68	130	1234
1/18/2012	13	4549.46	120	1263
1/18/2012	14	6494.09	149	1729
1/18/2012	15	5437.9	140	1450
1/18/2012	16	4459.32	123	1188
1/18/2012	17	5305.42	142	1509
1/18/2012	18	5791.84	166	1621
1/18/2012	19	4168.93	104	1164
1/18/2012	20	4133.69	100	1198
1/18/2012	21	2971.68	63	776
1/18/2012	22	45.95	2	15
1/19/2012	7	420.04	4	53
1/19/2012	9	1092.22	40	327
1/19/2012	10	2881.71	65	719
1/19/2012	11	3198.09	84	784
1/19/2012	12	3776.59	110	1009
1/19/2012	13	5179.59	124	1351
1/19/2012	14	5115.2	129	1307
1/19/2012	15	6548.98	140	1757
1/19/2012	16	5600.85	129	1391
1/19/2012	17	4998.25	137	1362
1/19/2012	18	5147.15	125	1390
1/19/2012	19	3537.74	107	1018
1/19/2012	20	2991.04	82	836
1/19/2012	21	2353.81	66	627
1/19/2012	22	125.29	3	36
1/20/2012	7	469.98	4	57
1/20/2012	8	18.68	1	2
1/20/2012	9	2087.93	52	504
1/20/2012	10	2621.52	64	686
1/20/2012	11	4345.79	98	1131
1/20/2012	12	4198.77	112	1149
1/20/2012	13	6656.99	130	1723
1/20/2012	14	6168.26	126	1533
1/20/2012	15	6155.3	128	1672
1/20/2012	16	5134.75	114	1317
1/20/2012	17	5045.04	124	1335
1/20/2012	18	5375.87	156	1482
1/20/2012	19	4905.36	131	1371
1/20/2012	20	3633.75	96	977
1/20/2012	21	2328.46	57	695
1/20/2012	22	165.69	4	58
1/21/2012	8	688.79	6	60
1/21/2012	9	3942.87	87	1032
1/21/2012	10	6641.71	123	1716
1/21/2012	11	7831.56	145	1977
1/21/2012	12	7626.41	149	1955
1/21/2012	13	8863.95	159	2459
1/21/2012	14	11310.03	178	2647
1/21/2012	15	9713.09	194	2435
1/21/2012	16	8213.98	171	2201
1/21/2012	17	8304.51	161	2192
1/21/2012	18	6920.79	161	1918
1/21/2012	19	4135.14	99	1073
1/21/2012	20	3443.16	74	887
1/21/2012	21	368.81	10	114
1/22/2012	8	417.76	7	56
1/22/2012	9	4372.62	77	1108
1/22/2012	10	7189.96	130	1923
1/22/2012	11	8249.75	154	2228
1/22/2012	12	8382.11	186	2389
1/22/2012	13	9259.27	156	2576
1/22/2012	14	9458.43	177	2568
1/22/2012	15	9663.56	187	2668
1/22/2012	16	9624.61	196	2619
1/22/2012	17	7018.22	162	1990
1/22/2012	18	5324.2	124	1538
1/22/2012	19	3055.41	88	900
1/22/2012	20	3256.71	73	881
1/22/2012	21	178.01	5	51
1/23/2012	7	427.79	4	57
1/23/2012	8	16.87	1	3
1/23/2012	9	1252.19	41	332
1/23/2012	10	1227.74	44	354
1/23/2012	11	4968.58	97	1404
1/23/2012	12	4111.96	121	1082
1/23/2012	13	4190.38	115	1180
1/23/2012	14	5367.05	118	1401
1/23/2012	15	5531.17	112	1502
1/23/2012	16	6173.89	143	1805
1/23/2012	17	6742.43	158	1804
1/23/2012	18	7110.43	164	1977
1/23/2012	19	4353.26	110	1188
1/23/2012	20	3400.4	83	848
1/23/2012	21	2899.49	74	793
1/23/2012	22	59.09	4	22
1/24/2012	7	392.99	4	53
1/24/2012	9	1408.14	55	406
1/24/2012	10	3164.36	69	719
1/24/2012	11	5943.78	136	1462
1/24/2012	12	4949.68	144	1319
1/24/2012	13	4888.49	124	1257
1/24/2012	14	4236.37	123	1251
1/24/2012	15	6033.84	144	1549
1/24/2012	16	5463.49	131	1503
1/24/2012	17	5796.23	151	1509
1/24/2012	18	5311.05	169	1606
1/24/2012	19	6797.58	154	1789
1/24/2012	20	2703.14	86	745
1/24/2012	21	3301.22	67	930
1/24/2012	22	247.14	6	56
1/25/2012	7	266.36	4	45
1/25/2012	9	2263.13	52	556
1/25/2012	10	3064.43	66	744
1/25/2012	11	4189.81	109	1016
1/25/2012	12	5000.85	126	1287
1/25/2012	13	6340.23	146	1642
1/25/2012	14	5796.76	147	1530
1/25/2012	15	4929.61	123	1317
1/25/2012	16	6935.69	173	1735
1/25/2012	17	5044.83	145	1403
1/25/2012	18	6358.99	162	1759
1/25/2012	19	3533.88	105	1061
1/25/2012	20	3720.96	96	982
1/25/2012	21	3499.57	88	926
1/25/2012	22	176.07	2	57
1/26/2012	7	484.99	4	64
1/26/2012	9	1604.14	61	431
1/26/2012	10	3596.04	87	1046
1/26/2012	11	4695.96	116	1118
1/26/2012	12	4928.5	129	1237
1/26/2012	13	4681.2	131	1246
1/26/2012	14	5512.84	123	1460
1/26/2012	15	6394.42	136	1702
1/26/2012	16	4873.47	122	1405
1/26/2012	17	6980.07	158	1715
1/26/2012	18	5044.26	157	1376
1/26/2012	19	6064.2	127	1565
1/26/2012	20	3933.12	114	1086
1/26/2012	21	3043.45	65	758
1/26/2012	22	35.04	2	15
1/27/2012	7	379.7	4	45
1/27/2012	9	2869.4	80	766
1/27/2012	10	4059.09	93	1109
1/27/2012	11	6167.68	128	1556
1/27/2012	12	5022.82	122	1266
1/27/2012	13	7755.56	140	1891
1/27/2012	14	6214.25	134	1535
1/27/2012	15	6410.01	132	1615
1/27/2012	16	5699.12	149	1501
1/27/2012	17	7337.73	154	1862
1/27/2012	18	4590.96	129	1266
1/27/2012	19	3832.68	103	1011
1/27/2012	20	3863.09	96	1060
1/27/2012	21	2583.06	71	747
1/27/2012	22	150.63	4	41
1/28/2012	8	531.49	6	63
1/28/2012	9	4256.58	82	1058
1/28/2012	10	7330.79	142	1865
1/28/2012	11	9180.2	170	2370
1/28/2012	12	9266.56	169	2415
1/28/2012	13	9677.01	174	2580
1/28/2012	14	8451.67	168	2287
1/28/2012	15	7899.04	172	2256
1/28/2012	16	9439.99	195	2529
1/28/2012	17	8998.54	175	2413
1/28/2012	18	7133.64	144	1972
1/28/2012	19	4864.41	126	1351
1/28/2012	20	3753.37	71	883
1/28/2012	21	334.11	3	67
1/29/2012	8	520.53	8	75
1/29/2012	9	3779.46	91	1061
1/29/2012	10	6995.9	122	1918
1/29/2012	11	8227.1	148	2050
1/29/2012	12	7693.89	154	2181
1/29/2012	13	9042.65	181	2456
1/29/2012	14	9220.14	185	2297
1/29/2012	15	8669.23	189	2326
1/29/2012	16	8302.17	180	2352
1/29/2012	17	10650.3	228	2975
1/29/2012	18	8913.9	191	2356
1/29/2012	19	5665.67	136	1573
1/29/2012	20	4153.77	82	1062
1/29/2012	21	167.71	6	44
1/30/2012	7	374.52	4	48
1/30/2012	9	2571.24	76	705
1/30/2012	10	3505.24	74	933
1/30/2012	11	5079.84	130	1284
1/30/2012	12	5627.9	133	1435
1/30/2012	13	5710.8	144	1578
1/30/2012	14	6262.59	143	1635
1/30/2012	15	5517.4	142	1441
1/30/2012	16	6359.81	156	1843
1/30/2012	17	6761.14	191	1874
1/30/2012	18	6257.74	167	1644
1/30/2012	19	5780.83	138	1577
1/30/2012	20	5372.14	117	1498
1/30/2012	21	2762.75	82	726
1/30/2012	22	53.66	3	22
1/31/2012	7	401.56	4	53
1/31/2012	8	7.57	2	3
1/31/2012	9	1592.75	47	390
1/31/2012	10	4826.12	86	1106
1/31/2012	11	4056.05	107	1056
1/31/2012	12	4986.58	132	1280
1/31/2012	13	5213.42	136	1313
1/31/2012	14	4725.04	108	1190
1/31/2012	15	5799.07	153	1477
1/31/2012	16	6169.88	145	1633
1/31/2012	17	6081.65	161	1642
1/31/2012	18	6850.35	178	1936
1/31/2012	19	4815.73	138	1290
1/31/2012	20	4710.81	103	1254
1/31/2012	21	3729.32	89	1091
1/31/2012	22	426.34	3	115
2/1/2012	6	66	1	12
2/1/2012	7	271.03	3	43
2/1/2012	8	7.78	2	3
2/1/2012	9	2083.74	69	492
2/1/2012	10	2720.4	67	660
2/1/2012	11	3540.26	116	965
2/1/2012	12	4998.1	133	1233
2/1/2012	13	5196.61	151	1366
2/1/2012	14	6598.01	137	1717
2/1/2012	15	6855.56	161	1751
2/1/2012	16	6155.2	159	1575
2/1/2012	17	6208.54	159	1700
2/1/2012	18	6590.55	161	1772
2/1/2012	19	3291.36	104	908
2/1/2012	20	4595.09	105	1292
2/1/2012	21	3314.36	80	975
2/1/2012	22	63.43	3	18
2/2/2012	7	412.99	4	53
2/2/2012	9	1882.58	64	512
2/2/2012	10	2520	85	663
2/2/2012	11	4623.56	94	1206
2/2/2012	12	6324.14	143	1518
2/2/2012	13	4791.53	118	1130
2/2/2012	14	5264.43	116	1301
2/2/2012	15	5661.31	158	1480
2/2/2012	16	5338.69	129	1316
2/2/2012	17	4779.49	138	1441
2/2/2012	18	5959.77	168	1687
2/2/2012	19	4749.54	121	1262
2/2/2012	20	3493.09	112	966
2/2/2012	21	2869.22	72	765
2/2/2012	22	12.09	2	5
2/3/2012	7	389.96	4	48
2/3/2012	9	3221.2	78	783
2/3/2012	10	4305.62	99	1092
2/3/2012	11	5631.98	124	1446
2/3/2012	12	6627.92	166	1784
2/3/2012	13	7494.06	141	1785
2/3/2012	14	5977.07	126	1432
2/3/2012	15	7210.17	155	1805
2/3/2012	16	6452.02	142	1767
2/3/2012	17	8130.84	202	2268
2/3/2012	18	8236.28	154	2107
2/3/2012	19	4479.2	119	1203
2/3/2012	20	3438.58	87	840
2/3/2012	21	2699.8	66	675
2/3/2012	22	146.86	5	43
2/4/2012	7	601.22	4	66
2/4/2012	8	32.35	4	9
2/4/2012	9	5589.96	99	1345
2/4/2012	10	6762.59	129	1859
2/4/2012	11	9997.06	175	2577
2/4/2012	12	9629.62	176	2524
2/4/2012	13	9587.62	197	2621
2/4/2012	14	8601.5	161	2255
2/4/2012	15	11921.08	191	3137
2/4/2012	16	10030.32	207	2721
2/4/2012	17	9908.73	204	2763
2/4/2012	18	5896.45	159	1622
2/4/2012	19	6577.88	128	1731
2/4/2012	20	4633.24	90	1242
2/4/2012	21	77.84	3	21
2/5/2012	8	433.25	6	61
2/5/2012	9	4293.19	97	1109
2/5/2012	10	6775.45	118	1803
2/5/2012	11	9851.37	174	2733
2/5/2012	12	9281.07	188	2620
2/5/2012	13	9285.53	196	2526
2/5/2012	14	9708.26	210	2823
2/5/2012	15	10624.44	218	2930
2/5/2012	16	10485.89	206	2859
2/5/2012	17	9107.21	206	2370
2/5/2012	18	7316.35	149	2018
2/5/2012	19	3424.76	99	1000
2/5/2012	20	3702.63	71	1013
2/5/2012	21	268.84	7	83
2/6/2012	7	405.34	5	53
2/6/2012	8	1.99	1	1
2/6/2012	9	1877.28	58	520
2/6/2012	10	3611.54	81	917
2/6/2012	11	4611.78	104	1209
2/6/2012	12	6170.23	147	1582
2/6/2012	13	6328.76	133	1662
2/6/2012	14	5976.84	145	1595
2/6/2012	15	6253.67	133	1647
2/6/2012	16	5889.9	157	1665
2/6/2012	17	5603.36	147	1430
2/6/2012	18	7065.34	191	2034
2/6/2012	19	4728.3	140	1348
2/6/2012	20	4034.92	116	1113
2/6/2012	21	3006.29	70	849
2/6/2012	22	347.32	9	110
2/7/2012	6	312.74	3	37
2/7/2012	7	152.24	2	26
2/7/2012	9	2385.52	74	641
2/7/2012	10	2763.78	64	611
2/7/2012	11	4583.64	124	1178
2/7/2012	12	5988.88	166	1511
2/7/2012	13	4925.55	124	1261
2/7/2012	14	5108.56	126	1356
2/7/2012	15	5194.18	144	1403
2/7/2012	16	5482.03	143	1494
2/7/2012	17	6259.66	142	1714
2/7/2012	18	7197.05	185	1943
2/7/2012	19	3905.75	128	1166
2/7/2012	20	3991.3	110	1074
2/7/2012	21	2210.8	62	604
2/7/2012	22	115.43	3	18
2/8/2012	7	354.85	4	47
2/8/2012	9	1104.11	57	331
2/8/2012	10	3005.65	87	801
2/8/2012	11	3834.34	107	989
2/8/2012	12	5414.87	128	1345
2/8/2012	13	4506.35	135	1201
2/8/2012	14	4447.8	121	1299
2/8/2012	15	4467.92	110	1206
2/8/2012	16	5124.19	145	1389
2/8/2012	17	6702	184	1890
2/8/2012	18	6352.41	169	1721
2/8/2012	19	5204.97	143	1463
2/8/2012	20	2847.55	92	799
2/8/2012	21	3769.74	86	994
2/8/2012	22	81.58	4	37
2/9/2012	7	336.49	4	51
2/9/2012	8	4.73	1	2
2/9/2012	9	2475.27	62	651
2/9/2012	10	3474.8	97	889
2/9/2012	11	3336.5	104	913
2/9/2012	12	5402.03	135	1404
2/9/2012	13	4493.79	130	1164
2/9/2012	14	4944.78	136	1301
2/9/2012	15	5080.53	148	1291
2/9/2012	16	5938.57	136	1535
2/9/2012	17	4258.75	115	1184
2/9/2012	18	5701.76	132	1449
2/9/2012	19	4300.7	112	1083
2/9/2012	20	4362.88	114	1167
2/9/2012	21	3324.6	92	899
2/9/2012	22	605.42	10	168
2/10/2012	7	464.93	4	57
2/10/2012	9	2257.99	64	526
2/10/2012	10	4699.27	95	1193
2/10/2012	11	4964.47	111	1207
2/10/2012	12	6283.89	148	1629
2/10/2012	13	7531.66	158	1914
2/10/2012	14	5900.29	131	1466
2/10/2012	15	7111.72	150	1876
2/10/2012	16	6737.85	141	1883
2/10/2012	17	5988.24	150	1690
2/10/2012	18	6138.74	156	1693
2/10/2012	19	3955.58	118	1174
2/10/2012	20	6093.8	106	1399
2/10/2012	21	3104.17	65	781
2/10/2012	22	46.19	3	18
2/11/2012	7	544.6	4	58
2/11/2012	8	2.98	1	1
2/11/2012	9	4475.62	100	1098
2/11/2012	10	7566.02	137	2039
2/11/2012	11	9197.57	159	2378
2/11/2012	12	7599.89	155	2103
2/11/2012	13	7974.61	153	2062
2/11/2012	14	8539.12	164	2304
2/11/2012	15	7225.28	147	1871
2/11/2012	16	8721.47	176	2184
2/11/2012	17	10864.66	205	2847
2/11/2012	18	6703.39	157	1830
2/11/2012	19	6096.94	126	1488
2/11/2012	20	4813.85	99	1224
2/11/2012	21	106.34	2	34
2/12/2012	8	393.53	5	50
2/12/2012	9	4060.3	97	1181
2/12/2012	10	6405.04	126	1714
2/12/2012	11	7074.38	154	1925
2/12/2012	12	9357.91	183	2465
2/12/2012	13	10618.67	193	2783
2/12/2012	14	9826.21	191	2645
2/12/2012	15	9441.03	182	2563
2/12/2012	16	10882.28	197	3000
2/12/2012	17	10022.82	212	2845
2/12/2012	18	9709.13	196	2486
2/12/2012	19	5584.47	124	1565
2/12/2012	20	5141	91	1436
2/12/2012	21	77.18	4	30
2/13/2012	7	445.8	4	59
2/13/2012	9	2042.91	66	551
2/13/2012	10	4325.66	86	1064
2/13/2012	11	6291.19	123	1572
2/13/2012	12	6299.62	143	1683
