Owner	Year	Month	Sales	Transactions	Items
10292	2016	1	37.71	1	9
10292	2017	1	217.28	5	60
10293	2010	12	1.78E-15	1	11
10293	2010	10	-1.78E-14	2	25
10293	2010	8	-5.27E-16	1	5
10293	2010	6	183.6	2	38
10293	2010	4	28.25	2	7
10293	2010	3	5.12	1	3
10293	2011	12	-5.33E-15	2	13
10293	2011	11	8.39	4	60
10293	2011	10	-4.26E-14	6	82
10293	2011	9	0	2	12
10293	2011	7	-3.55E-15	2	11
10293	2011	6	3.05E-16	1	6
10293	2011	5	-1.11E-16	1	5
10293	2011	4	-2.22E-16	1	6
10293	2011	3	-4.44E-16	1	8
10293	2011	1	-5.55E-17	1	10
10293	2012	12	0	3	19
10293	2012	11	2.5	3	38
10293	2012	10	-3.55E-15	1	6
10293	2012	9	0	1	6
10293	2012	8	-8.88E-16	1	7
10293	2012	7	0	1	7
10293	2012	6	-1.42E-14	2	23
10293	2012	5	3.55E-15	4	25
10293	2012	4	0	2	12
10293	2012	3	3.55E-15	2	13
10293	2012	2	-7.11E-15	3	35
10293	2012	1	-1.78E-15	1	12
10293	2013	12	-1.33E-15	1	11
10293	2013	11	-1.42E-14	3	34
10293	2013	10	1.5	1	8
10293	2013	9	0	1	5
10293	2013	8	0	2	14
10293	2013	7	7.82E-14	5	60
10293	2013	6	1.78E-15	2	12
10293	2013	5	0	1	6
10293	2013	4	4.44E-16	2	10
10293	2013	3	8.88E-15	2	27
10293	2013	2	-2.66E-15	1	9
10293	2013	1	0	1	6
10293	2014	12	17.29	1	5
10293	2014	11	18.96	3	10
10293	2014	10	26.13	2	5
10293	2014	9	41.22	1	4
10293	2014	8	54.18	4	18
10293	2014	7	5.27	1	3
10293	2014	6	36.97	2	9
10293	2014	5	187.11	3	21
10293	2014	4	49.47	2	17
10293	2014	3	10	1	3
10293	2014	2	5.18	1	3
10293	2014	1	12.94	2	10
10293	2015	12	28.04	1	8
10293	2015	11	20.67	2	5
10293	2015	10	9.46	1	2
10293	2015	9	1.31	1	1
10293	2015	8	24.74	1	5
10293	2015	6	3.81	1	2
10293	2015	5	22.78	3	10
10293	2015	4	95.21	2	23
10293	2015	3	21.49	1	1
10293	2015	2	4.46	1	3
10293	2015	1	19.25	1	6
10293	2016	12	26.02	1	8
10293	2016	11	39.93	1	3
10293	2016	10	150.66	4	38
10293	2016	9	4.35	2	2
10293	2016	8	20.64	2	6
10293	2016	7	15.83	3	8
10293	2016	6	74.81	2	12
10293	2016	5	12.98	2	6
10293	2016	4	10.31	2	3
10293	2016	3	17.75	2	6
10293	2016	2	21.8	3	7
10293	2016	1	2.42	1	2
10293	2017	1	17.73	3	6
10294	2011	12	0.11	5	91
10294	2011	11	-2.00E-15	1	7
10294	2011	10	0	1	6
10294	2011	9	1	4	52
10294	2011	8	0.13	5	137
10294	2011	7	-1.42E-14	1	37
10294	2011	6	9.24E-14	5	106
10294	2011	5	0.39	5	118
10294	2011	4	-4.04E-14	4	92
10294	2011	3	1.42E-14	2	31
10294	2012	12	2.13E-14	2	43
10294	2012	11	1.37	3	111
10294	2012	10	0.25	5	135
10294	2012	9	-2.13E-14	2	41
10294	2012	8	0.51	1	39
10294	2012	7	-2.13E-14	2	35
10294	2012	6	-4.26E-14	5	104
10294	2012	5	1.09	4	106
10294	2012	4	3.91E-14	3	77
10294	2012	2	0.16	4	103
10294	2013	11	1.32	2	41
10294	2013	9	1.78E-14	2	61
10294	2013	6	1.01	2	51
10294	2013	5	0.46	1	34
10294	2013	4	0	1	27
10294	2013	2	5.68E-14	3	75
10294	2013	1	-2.13E-14	1	40
10294	2014	12	147.34	4	26
10294	2014	11	19.74	1	3
10294	2014	9	147.65	3	45
10294	2014	8	58.2	4	15
10294	2014	6	31.02	1	9
10294	2014	5	34.5	1	9
10294	2014	3	112.31	2	34
10294	2014	2	31.24	1	11
10294	2014	1	89.38	1	32
10294	2015	12	194.93	5	41
10294	2015	11	156.78	4	37
10294	2015	10	166.6	2	54
10294	2015	9	93.21	2	22
10294	2015	7	64.33	2	10
10294	2015	6	28.84	1	5
10294	2015	5	46.5	1	16
10294	2016	11	21.99	1	1
10294	2016	9	124.57	1	32
10294	2016	8	35.97	1	10
10294	2016	6	23.53	1	5
10294	2016	5	131.91	2	39
10294	2016	3	60.02	3	23
10294	2016	2	141.99	2	47
10294	2016	1	174.46	3	45
10294	2017	1	48.41	2	10
10295	2010	12	-1.42E-14	3	46
10295	2010	11	-7.11E-15	4	47
10295	2010	10	1.24E-14	5	52
10295	2010	9	2	11	119
10295	2010	8	-1.60E-14	5	57
10295	2010	7	97.09	3	26
10295	2010	6	12.27	1	4
10295	2010	5	14.93	2	6
10295	2010	4	277.36	7	78
10295	2010	3	105.33	3	41
10295	2010	2	115.72	3	51
10295	2010	1	120.1	3	38
10295	2011	12	7.11E-15	3	40
10295	2011	11	7.11E-15	2	22
10295	2011	10	1.78E-14	5	50
10295	2011	9	-3.55E-15	3	32
10295	2011	8	0.11	6	62
10295	2011	7	0.6	2	32
10295	2011	6	-6.62E-14	4	59
10295	2011	5	3.55E-15	3	28
10295	2011	4	-2.09E-14	6	68
10295	2011	3	0	3	34
10295	2011	2	7.11E-15	4	58
10295	2011	1	-7.11E-15	4	47
10295	2012	12	0.31	4	54
10295	2012	11	3.55E-15	2	14
10295	2012	10	0	2	18
10295	2012	9	2.66E-15	3	32
10295	2012	8	0	1	10
10295	2012	7	-1.42E-14	4	43
10295	2012	6	-3.55E-15	1	13
10295	2012	5	0.4	2	25
10295	2012	4	-5.33E-15	4	46
10295	2012	3	0.51	6	70
10295	2012	2	0	3	21
10295	2012	1	0	2	15
10295	2013	12	0.64	6	80
10295	2013	11	35.14	6	66
10295	2013	10	0.13	3	30
10295	2013	9	1.78E-15	1	16
10295	2013	8	1	2	26
10295	2013	7	1.07E-14	3	43
10295	2013	6	1	7	73
10295	2013	5	1.2	1	9
10295	2013	4	9.3	3	50
10295	2013	3	0.48	3	33
10295	2013	2	0.99	4	42
10295	2013	1	1.42E-14	5	55
10295	2014	12	293.85	6	66
10295	2014	11	107.96	4	34
10295	2014	10	116.04	6	39
10295	2014	9	330.61	14	70
10295	2014	8	106.92	6	31
10295	2014	7	152.32	8	52
10295	2014	6	60.54	3	22
10295	2014	5	89.18	4	32
10295	2014	4	59.31	2	19
10295	2014	3	184.42	5	36
10295	2014	2	154.07	4	31
10295	2014	1	66.2	4	29
10295	2015	12	52.8	2	21
10295	2015	11	106.14	4	32
10295	2015	10	102.31	4	36
10295	2015	9	160.33	8	59
10295	2015	8	193.14	5	43
10295	2015	7	162.29	5	33
10295	2015	6	262.95	5	68
10295	2015	5	93.58	4	24
10295	2015	4	307.09	5	73
10295	2015	3	202.92	4	39
10295	2015	2	182.8	4	33
10295	2015	1	172.18	5	47
10295	2016	12	23.68	2	8
10295	2016	10	33.93	2	15
10295	2016	9	48.32	1	13
10295	2016	8	65.4	2	22
10295	2016	7	41.51	1	9
10295	2016	6	235.09	3	41
10295	2016	5	76.95	3	23
10295	2016	4	155.94	4	31
10295	2016	3	207.37	6	71
10295	2016	2	177.92	4	60
10295	2016	1	147.96	4	45
10295	2017	1	58.15	3	20
10296	2010	12	0.38	3	53
10296	2010	11	7.11E-15	4	55
10296	2010	10	2.13E-14	5	65
10296	2010	9	0.26	2	38
10296	2010	8	2.13E-14	3	45
10296	2010	7	168.34	5	50
10296	2010	6	35.83	1	10
10296	2010	5	77.27	2	32
10296	2010	4	101.03	3	32
10296	2010	3	67.67	3	30
10296	2010	2	36.88	1	23
10296	2010	1	80.79	2	28
10296	2011	11	-7.11E-15	1	21
10296	2011	10	6	4	56
10296	2011	9	-3.55E-15	2	40
10296	2011	8	0.7	3	55
10296	2011	7	7.11E-15	2	29
10296	2011	6	2.13E-14	1	21
10296	2011	5	1.04E-14	1	17
10296	2011	4	2.40E-14	2	48
10296	2011	2	8.88E-16	1	11
10296	2012	12	0	1	13
10296	2012	10	2.84E-14	3	40
10296	2012	9	0	1	19
10296	2012	8	0	4	47
10296	2012	6	7.11E-15	1	19
10296	2012	4	-3.55E-15	1	11
10296	2012	3	0.21	1	19
10296	2012	2	3.02E-14	3	63
10296	2013	12	0	1	7
10296	2013	10	-1.78E-15	1	13
10296	2013	9	5.33E-15	1	15
10296	2013	8	0	1	7
10296	2013	7	0.2	1	8
10296	2013	6	5.3	3	38
10296	2013	5	7.11E-15	2	24
10296	2013	4	0	2	32
10296	2013	2	0.42	2	28
10296	2014	12	31.13	1	4
10296	2014	10	126.35	5	37
10296	2014	9	36.28	1	12
10296	2014	8	33.47	1	10
10296	2014	7	43.91	1	13
10296	2014	6	74.98	3	24
10296	2014	5	61.96	2	18
10296	2014	4	106.26	4	31
10296	2014	3	156.06	4	48
10296	2015	12	32	1	10
10296	2015	11	95.8	3	27
10296	2015	10	47.67	1	18
10296	2015	9	105.64	3	37
10296	2015	8	41.67	2	14
10296	2015	7	56.61	2	17
10296	2015	6	73.89	3	23
10296	2015	5	74.43	2	21
10296	2015	4	80.04	4	22
10296	2015	3	103.12	4	39
10296	2015	1	57.72	1	7
10296	2016	12	54.36	1	9
10296	2016	11	30.99	1	8
10296	2016	10	108.9	4	25
10296	2016	9	78.19	3	26
10296	2016	8	76.29	3	28
10296	2016	7	12.6	1	6
10296	2016	6	59.09	2	17
10296	2016	4	29.23	2	9
10296	2016	3	100.34	3	36
10296	2016	2	97.92	3	36
10296	2016	1	114.75	3	32
10296	2017	1	88.55	2	34
10297	2011	12	-2.13E-14	1	35
10297	2011	11	-1.42E-14	2	23
10297	2012	12	2.13E-14	1	33
10297	2012	11	1	2	57
10297	2012	10	2.75	1	52
10297	2012	9	7.11E-15	1	34
10297	2012	8	1.42E-14	1	42
10297	2012	7	1.5	1	43
10297	2012	6	-1.42E-14	2	37
10297	2012	5	-1.42E-14	1	38
10297	2012	4	0.75	1	43
10297	2012	3	4.5	1	53
10297	2012	2	-2.13E-14	1	34
10297	2012	1	-1.42E-14	1	39
10297	2013	12	0	2	62
10297	2013	11	0.5	1	47
10297	2013	10	0.75	1	42
10297	2013	9	1.42E-14	1	43
10297	2013	8	-1.42E-14	1	45
10297	2013	7	1.07E-14	1	30
10297	2013	6	-1.42E-14	1	33
10297	2013	5	7.11E-15	1	27
10297	2013	4	2.84E-14	1	32
10297	2013	3	-1.42E-14	1	42
10297	2013	2	-1.85E-13	2	68
10297	2013	1	-1.42E-14	1	49
10297	2014	11	180.8	1	34
10297	2014	9	183.26	1	34
10297	2014	7	214.2	1	37
10297	2014	6	174.55	1	27
10297	2014	5	203.9	1	35
10297	2014	3	153.23	1	36
10297	2014	1	194.44	1	44
10297	2015	12	157.61	1	30
10297	2015	11	152.32	1	35
10297	2015	10	201.32	1	32
10297	2015	8	173	1	25
10297	2015	6	146	1	20
10297	2015	5	169.94	1	28
10297	2015	4	169.36	1	31
10297	2015	3	168.44	1	34
10297	2015	1	254.01	2	53
10297	2016	12	173.85	1	30
10297	2016	5	154.08	1	32
10297	2016	4	177.73	1	34
10297	2016	3	141.19	1	31
10297	2016	2	204.22	1	32
10297	2017	1	134.9	1	19
10298	2010	12	0.4	4	78
10298	2010	11	3.44	5	77
10298	2010	10	7.1	4	50
10298	2010	9	3	3	49
10298	2010	8	0.61	5	61
10298	2010	7	120.34	4	37
10298	2010	6	44.84	2	13
10298	2011	12	7.11E-15	4	62
10298	2011	11	7.66	4	58
10298	2011	10	11.24	4	66
10298	2011	9	3	4	47
10298	2011	8	-3.55E-15	2	24
10298	2011	7	2.13E-14	2	42
10298	2011	6	4.44E-15	2	22
10298	2011	5	3.15E-14	7	85
10298	2011	4	14.4	5	78
10298	2011	3	4.25	4	48
10298	2011	2	4	4	81
10298	2011	1	10.99	5	89
10298	2012	12	0	2	15
10298	2012	10	7.3	2	53
10298	2012	9	0.07	1	26
10298	2012	8	0.41	3	48
10298	2012	7	3.1	3	42
10298	2012	6	0.07	4	72
10298	2012	5	0.89	6	94
10298	2012	4	-2.84E-14	2	39
10298	2012	3	-2.84E-14	4	72
10298	2012	2	10.63	5	74
10298	2012	1	0.75	6	108
10298	2013	11	9.55	5	69
10298	2013	10	-1.42E-14	2	29
10298	2013	9	1.42E-14	3	52
10298	2013	8	0	3	54
10298	2013	6	-1.78E-15	2	17
10298	2013	5	-3.55E-15	4	56
10298	2013	3	1.01	4	77
10298	2013	2	-7.11E-15	2	27
10298	2013	1	-3.55E-15	1	24
10298	2014	12	76.73	1	17
10298	2014	11	28.49	4	7
10298	2014	10	68.7	2	12
10298	2014	9	104.38	1	11
10298	2014	6	168.8	3	28
10298	2014	4	1.03	1	2
10298	2014	3	74.23	2	22
10298	2014	2	140.46	3	22
10298	2014	1	-1.42E-14	1	23
10298	2015	11	68.37	2	25
10298	2015	8	23.46	3	7
10298	2015	7	128.17	6	27
10298	2015	6	38.56	1	12
10298	2015	5	60.7	2	5
10298	2015	3	120.79	2	31
10298	2015	1	98.97	3	25
10298	2016	12	56.96	1	4
10298	2016	7	8.98	1	3
10298	2016	6	3.98	1	2
10299	2011	10	2	1	24
10299	2011	8	-1.42E-14	2	22
10299	2011	6	1.14E-14	2	47
10299	2011	5	0	1	12
10299	2011	4	0	1	7
10299	2012	12	-7.99E-15	2	34
10299	2012	11	0.41	2	31
10299	2012	8	1.44	3	31
10299	2012	7	0.71	1	10
10299	2012	6	1.42E-14	3	42
10299	2012	5	1.42E-14	2	26
10299	2012	4	7.11E-15	3	29
10299	2012	3	0.21	1	31
10299	2013	10	6.76	1	22
10299	2013	9	3.55E-15	2	19
10299	2013	8	1.31	2	32
10299	2013	7	0	1	19
10299	2013	5	1.78E-15	2	28
10299	2013	4	7.11E-15	1	28
10299	2013	3	7.11E-15	1	17
10299	2013	2	1.78E-15	1	9
10299	2013	1	3.55E-15	2	31
10299	2014	11	111.74	1	20
10299	2014	9	91	1	20
10299	2014	8	114.07	2	18
10299	2014	7	105.82	2	16
10299	2014	6	128.03	2	30
10299	2014	5	88.62	1	24
10299	2014	4	158.18	2	33
10299	2014	3	147.62	1	22
10299	2014	1	0	1	25
10299	2015	12	48.32	1	10
10299	2015	10	41.75	1	12
10299	2015	6	196.51	4	34
10299	2015	4	97.64	2	27
10299	2015	3	6.39	3	4
10299	2015	2	176	4	40
10299	2015	1	53.1	1	11
10299	2016	6	184.98	4	32
10299	2016	5	53.28	1	13
10299	2016	3	75.41	1	14
10299	2017	1	12.01	3	6
10300	2010	9	7.11E-15	2	29
10300	2010	4	8.97	1	3
10300	2011	9	1.78E-15	1	10
10300	2012	11	8.88E-16	2	18
10300	2014	9	16.9	1	10
10300	2014	7	13.61	1	5
10300	2014	2	36.01	1	12
10300	2015	10	16.67	1	4
10300	2015	9	25.69	1	4
10300	2015	8	31.94	1	8
10300	2015	5	17.02	1	4
10300	2016	12	9.64	1	4
10300	2016	8	16.2	1	6
10301	2010	12	-1.74E-13	2	111
10301	2010	11	2.84E-14	2	91
10301	2010	10	-7.11E-14	2	82
10301	2010	9	6.22E-14	2	69
10301	2010	8	94.05	2	79
10301	2010	7	342.96	2	83
10301	2010	6	392.83	2	71
10301	2010	5	390.12	2	87
10301	2010	3	432.75	2	76
10301	2010	1	246.65	1	39
10301	2011	12	2.27E-13	3	110
10301	2011	11	3	2	94
10301	2011	10	4.5	3	132
10301	2011	9	7.11E-15	1	44
10301	2011	8	6.39E-14	2	86
10301	2011	6	-1.53E-14	1	26
10301	2011	5	3.86E-14	2	78
10301	2011	4	2.84E-14	3	121
10301	2011	3	-1.35E-13	2	74
10301	2011	2	-9.95E-14	2	98
10301	2011	1	-2.27E-13	2	96
10301	2012	12	0	3	96
10301	2012	11	0	1	29
10301	2012	10	5.68E-14	2	78
10301	2012	9	7.11E-15	2	69
10301	2012	8	1.14E-13	3	86
10301	2012	7	0	1	48
10301	2012	6	-4.26E-14	1	62
10301	2012	5	0	2	41
10301	2012	4	2.13E-14	1	31
10301	2012	3	2.91E-13	3	125
10301	2012	2	-2.13E-14	1	38
10301	2012	1	2.27E-13	5	182
10301	2013	11	0	1	13
10301	2013	10	4.26E-14	2	70
10301	2013	9	1.42E-14	1	38
10301	2013	8	8.53E-14	3	89
10301	2013	7	5.68E-14	3	68
10301	2013	6	1.42E-14	1	29
10301	2013	5	3.55E-15	2	60
10301	2013	4	1.78E-15	3	104
10301	2013	3	1.78E-15	3	88
10301	2013	2	-2.93E-14	1	33
10301	2013	1	9.95E-14	2	49
10301	2014	10	281.84	1	43
10301	2014	8	358.19	2	57
10301	2014	7	248.94	1	35
10301	2014	6	169.83	1	20
10301	2014	5	238.97	1	31
10301	2014	2	115.45	1	32
10301	2014	1	-4.26E-14	2	63
10301	2015	12	195.22	1	38
10301	2015	11	193.74	1	35
10301	2015	10	632.46	3	114
10301	2015	9	175.4	1	57
10301	2015	8	580.07	2	75
10301	2015	7	341.37	2	60
10301	2015	6	373.78	2	75
10301	2015	5	541.94	3	90
10301	2015	4	308.62	2	65
10301	2015	3	173.22	1	27
10301	2015	2	215.36	1	40
10301	2015	1	315.62	1	34
10301	2016	12	416.44	3	59
10301	2016	11	261.89	2	42
10301	2016	10	175.95	1	41
10301	2016	9	359.74	2	73
10301	2016	8	187.74	1	42
10301	2016	7	222.48	1	38
10301	2016	6	493.19	2	78
10301	2016	5	173.22	1	55
10301	2016	4	227.02	1	35
10301	2016	3	426.72	2	75
10301	2016	2	204.45	1	39
10301	2016	1	457.19	2	85
10301	2017	1	364.45	2	50
10302	2010	12	4.44E-16	1	8
10302	2010	9	1.2	1	16
10302	2010	3	53.65	2	15
10302	2011	5	0.21	2	33
10302	2011	4	3.4	1	19
10302	2012	12	1	4	41
10302	2012	11	7.11E-15	1	20
10302	2012	10	8.88E-15	5	41
10302	2012	9	6.22E-15	1	14
10302	2012	8	-3.55E-15	1	11
10302	2012	6	0	1	14
10302	2012	5	0	1	9
10302	2012	4	0	2	17
10302	2013	12	0	3	41
10302	2013	11	-2.13E-14	4	61
10302	2013	10	0	1	6
10302	2013	9	0	1	5
10302	2013	6	8.88E-16	2	15
10302	2013	5	-3.55E-15	1	10
10302	2013	4	0	3	39
10302	2013	3	2.31E-14	4	52
10302	2013	2	4.97E-14	3	36
10302	2013	1	-2.84E-14	6	77
10302	2014	12	78.96	3	16
10302	2014	11	48.93	1	13
10302	2014	10	151.27	4	34
10302	2014	9	128.15	4	33
10302	2014	8	170.07	4	24
10302	2014	7	202.75	7	54
10302	2014	5	90.77	4	18
10302	2014	4	136.66	3	26
10302	2014	3	137.13	3	24
10302	2014	2	58.66	1	12
10302	2014	1	84.74	1	21
10302	2015	12	38.51	3	10
10302	2015	11	47.91	1	9
10302	2015	10	29.77	1	3
10302	2015	9	51.58	2	13
10302	2015	8	49.16	1	13
10302	2015	7	16.36	1	3
10302	2015	6	18.6	1	7
10302	2015	5	58.2	2	11
10302	2015	4	106.82	2	17
10302	2015	3	56.42	3	13
10302	2015	2	46.49	1	13
10302	2015	1	73.94	2	15
10302	2016	11	70.94	3	15
10302	2016	10	65.37	3	12
10302	2016	9	10.68	1	2
10302	2016	8	38.82	2	9
10302	2016	6	21.73	1	4
10302	2016	5	30.35	2	7
10302	2016	2	55.93	1	17
10302	2016	1	96.21	1	18
10302	2017	1	44.52	1	10
10303	2010	12	-8.88E-16	2	18
10303	2010	11	-7.11E-15	5	38
10303	2010	10	8.88E-16	4	38
10303	2010	9	0	6	67
10303	2010	8	-2.84E-14	7	68
10303	2010	7	150.88	4	12
10303	2010	6	25.97	1	3
10303	2010	5	35.05	2	6
10303	2011	12	-1.14E-13	7	94
10303	2011	11	-2.84E-14	4	61
10303	2011	10	0.13	6	101
10303	2011	9	0.21	11	129
10303	2011	8	7.11E-15	3	31
10303	2011	7	5.77E-15	3	22
10303	2011	6	7.49E-16	3	23
10303	2011	5	8.22E-15	4	41
10303	2011	4	5.33E-15	5	43
10303	2011	3	-1.78E-15	4	34
10303	2011	1	1.78E-15	3	35
10303	2012	12	0	4	45
10303	2012	11	3.02E-14	4	56
10303	2012	10	0	3	30
10303	2012	9	-5.33E-15	4	40
10303	2012	8	3.04	6	55
10303	2012	7	-7.11E-15	5	61
10303	2012	6	0.14	7	70
10303	2012	5	-1.42E-14	6	78
10303	2012	4	2.58E-14	5	62
10303	2012	3	1.78E-14	6	72
10303	2012	2	0	7	97
10303	2012	1	2.84E-14	9	109
10303	2013	12	-1.42E-14	8	96
10303	2013	11	2	5	89
10303	2013	10	0.75	6	89
10303	2013	9	1.60E-14	4	44
10303	2013	8	2.84E-14	5	58
10303	2013	7	1.42E-14	5	64
10303	2013	6	2.6	4	54
10303	2013	5	0	3	45
10303	2013	4	0	2	25
10303	2013	3	-3.55E-15	1	12
10303	2013	2	0	4	39
10303	2013	1	-5.33E-15	3	43
10303	2014	12	249.93	7	59
10303	2014	11	210.18	3	41
10303	2014	10	190.28	4	47
10303	2014	9	196.13	6	40
10303	2014	8	129.57	4	36
10303	2014	7	216.07	7	57
10303	2014	6	76.74	3	24
10303	2014	5	184.74	6	46
10303	2014	4	173.48	3	35
10303	2014	3	243.57	5	47
10303	2014	2	51.45	2	11
10303	2015	12	42.49	1	12
10303	2015	11	152.36	3	28
10303	2015	10	46.33	2	10
10303	2015	9	138.33	4	25
10303	2015	8	162.55	4	38
10303	2015	7	120.79	3	24
10303	2015	6	123.57	4	28
10303	2015	5	122.59	6	27
10303	2015	4	125.35	4	30
10303	2015	3	292.73	6	58
10303	2015	2	182.23	4	42
10303	2015	1	148.19	4	31
10303	2016	11	190.72	3	49
10303	2016	10	74.25	2	15
10303	2016	9	91.49	3	16
10303	2016	8	86.84	1	10
10303	2016	7	62.02	1	10
10303	2016	6	82.72	1	12
10303	2016	5	78.76	2	18
10303	2016	4	61.73	2	13
10303	2016	3	86.37	4	27
10303	2016	2	72.16	3	20
10303	2016	1	149.2	4	27
10303	2017	1	102.57	3	22
10304	2010	12	1.78E-15	1	14
10304	2010	11	3.55E-15	4	20
10304	2010	10	0	1	12
10304	2010	9	-1.78E-15	1	9
10304	2010	8	0	1	9
10304	2010	7	50.09	2	9
10304	2010	6	18.57	1	3
10304	2010	5	33.92	3	12
10304	2010	4	15.67	1	3
10304	2010	3	41.13	2	13
10304	2010	2	39.24	1	7
10304	2010	1	41.63	2	11
10304	2011	11	-8.88E-15	1	15
10304	2011	10	0	1	7
10304	2011	9	-8.88E-16	1	8
10304	2011	8	5.33E-15	1	9
10304	2011	6	-1.42E-14	1	22
10304	2011	5	0	1	15
10304	2011	4	5.77E-15	1	12
10304	2011	3	0	1	10
10304	2011	1	0	1	7
10304	2012	12	-1.78E-15	1	11
10304	2012	11	1.78E-15	2	23
10304	2012	9	0	1	8
10304	2012	8	7.11E-15	1	18
10304	2012	6	0	1	7
10304	2012	5	7.11E-15	1	15
10304	2012	2	-1.42E-14	2	30
10304	2012	1	0	1	6
10304	2013	12	0	1	13
10304	2013	10	-8.88E-16	1	8
10304	2013	8	-7.11E-15	1	10
10304	2013	6	0.9	2	16
10304	2013	3	0	1	10
10304	2013	2	3.55E-15	1	26
10304	2013	1	3.55E-15	1	14
10304	2014	11	48.72	1	14
10304	2014	9	45.25	1	10
10304	2014	8	68.3	2	19
10304	2014	6	44.22	1	8
10304	2014	5	39.87	1	9
10304	2014	3	131.92	3	32
10304	2014	1	33.05	1	6
10304	2015	12	52.67	1	10
10304	2015	9	77.29	2	18
10304	2015	7	32.39	1	3
10304	2015	6	30.45	1	3
10304	2015	4	29.93	1	5
10304	2015	3	40.89	1	7
10304	2015	1	35.69	1	8
10304	2016	8	5.08	1	2
10304	2016	1	23.98	1	2
10305	2016	11	4.88	1	2
10305	2016	7	14.4	2	7
10305	2016	6	10.42	1	3
10306	2010	11	0.69	2	92
10306	2010	10	7	2	79
10306	2010	9	0.48	1	45
10306	2010	8	0	1	42
10306	2010	7	247.02	1	55
10306	2010	6	257.43	2	80
10306	2010	5	248.83	3	61
10306	2010	4	119.64	1	33
10306	2010	3	383.79	6	90
10306	2010	2	240.09	3	66
10306	2011	11	1.42E-14	1	65
10306	2011	10	1.5	3	90
10306	2011	9	0.93	3	51
10306	2011	8	-4.26E-14	2	59
10306	2011	7	3.31	5	115
10306	2011	6	8.88E-15	1	40
10306	2011	5	-2.91E-14	2	91
10306	2012	12	0.39	1	41
10306	2012	10	0.46	1	37
10306	2012	9	1.13	1	41
10306	2012	8	0.78	1	36
10306	2012	7	1.42E-14	1	39
10306	2012	6	-2.84E-14	1	37
10306	2012	4	1.19	2	72
10306	2012	1	4.48	3	112
10306	2013	12	1.07E-13	2	64
10306	2013	11	0.53	2	55
10306	2013	10	1.61	2	84
10306	2013	9	1.3	2	64
10306	2013	8	9.95E-14	2	61
10306	2013	7	0.29	1	50
10306	2013	6	0.47	2	52
10306	2013	4	0.22	1	36
10306	2013	3	3.35	1	45
10306	2013	1	0.18	2	47
10306	2014	12	152.54	1	37
10306	2014	11	232.39	2	70
10306	2014	9	298.24	2	77
10306	2014	8	188.38	1	45
10306	2014	5	163.15	2	42
10306	2014	4	198.58	1	41
10306	2014	3	303.89	2	74
10306	2014	2	157.53	1	36
10306	2014	1	188.51	2	46
10306	2015	9	104.52	1	25
10306	2015	8	277.31	2	67
10306	2015	6	243.87	2	74
10306	2015	5	75.3	1	18
10306	2015	4	114.48	1	21
10306	2015	3	217.71	2	59
10306	2015	2	253.1	2	63
10306	2015	1	104.06	1	31
10306	2016	8	154.45	3	48
10306	2016	3	92.05	2	25
10306	2016	1	142.61	1	25
10307	2010	12	0.37	5	121
10307	2010	11	1.42E-14	2	59
10307	2010	10	2.13E-14	7	74
10307	2010	9	1.02	3	65
10307	2010	8	77.11	3	82
10307	2010	7	155.17	2	39
10307	2010	6	156.06	1	43
10307	2010	5	233.22	3	54
10307	2010	4	181.39	6	48
10307	2010	3	198.3	4	53
10307	2010	2	276.21	4	73
10307	2010	1	565.63	9	115
10307	2011	12	1.45	7	118
10307	2011	11	1.71E-13	8	219
10307	2011	10	0.24	5	97
10307	2011	9	5.12E-13	7	155
10307	2011	8	0.84	3	61
10307	2011	7	1.42E-14	5	91
10307	2011	6	0.52	6	122
10307	2011	5	0.56	5	133
10307	2011	4	2.66E-14	7	119
10307	2011	3	-1.85E-13	5	100
10307	2011	2	2.84E-14	8	177
10307	2011	1	-7.11E-15	4	72
10307	2012	12	-8.88E-15	2	54
10307	2012	11	0.18	4	37
10307	2012	10	0.16	6	73
10307	2012	9	0.16	7	129
10307	2012	8	0.48	3	43
10307	2012	7	-4.26E-14	7	104
10307	2012	6	0.63	3	48
10307	2012	5	2.04	9	185
10307	2012	4	8.53E-14	2	62
10307	2012	3	-1.03E-13	4	86
10307	2012	2	0.63	6	149
10307	2012	1	0.32	5	103
10307	2013	12	1.88	6	76
10307	2013	11	0	7	60
10307	2013	9	1.42E-14	3	20
10307	2013	8	1.42E-14	1	24
10307	2013	7	2.98E-14	6	103
10307	2013	6	1.41	3	53
10307	2013	5	0.15	4	50
10307	2013	4	1	3	48
10307	2013	3	0.74	5	82
10307	2013	2	0.75	4	69
10307	2013	1	2.42	5	127
10307	2014	12	704.03	8	161
10307	2014	11	122.3	3	27
10307	2014	10	219.98	4	45
10307	2014	9	339.97	3	68
10307	2014	8	245.8	5	49
10307	2014	7	222.24	4	58
10307	2014	6	188.89	3	39
10307	2014	5	134.99	2	26
10307	2014	4	211.13	4	51
10307	2014	3	277.47	4	70
10307	2014	1	103.12	1	23
10307	2015	12	123.71	2	22
10307	2015	11	342.88	7	57
10307	2015	9	326.91	5	67
10307	2015	8	329.68	6	61
10307	2015	7	113.53	3	24
10307	2015	6	144.07	2	28
10307	2015	5	68.07	2	14
10307	2015	4	258.05	9	42
10307	2015	3	337.49	5	74
10307	2015	2	136.41	2	19
10307	2015	1	223.37	3	30
